Si,23.756990346820615,-99.12274638190746,16.0,Sat May 30 01:04:06 CDT 2015,0.98,4238,discharging,304,unplugged
Si,23.756899476749233,-99.12263398582853,24.0,Sat May 30 01:05:09 CDT 2015,0.98,4252,discharging,306,unplugged
Si,23.756830316203335,-99.12268109048154,16.0,Sat May 30 01:06:12 CDT 2015,0.98,4237,discharging,299,unplugged
Si,23.756883936433223,-99.12260118297961,16.0,Sat May 30 01:07:15 CDT 2015,0.98,4238,discharging,307,unplugged
Si,23.75685456820685,-99.12263188896029,48.0,Sat May 30 01:08:18 CDT 2015,0.98,4249,discharging,301,unplugged
Si,23.756960461806514,-99.1227500035446,12.0,Sat May 30 01:09:21 CDT 2015,0.98,4251,discharging,300,unplugged
Si,23.756953007763663,-99.12265027478207,24.0,Sat May 30 01:10:24 CDT 2015,0.98,4233,discharging,302,unplugged
Si,23.75693685768313,-99.12277112770552,12.0,Sat May 30 01:11:27 CDT 2015,0.98,4249,discharging,303,unplugged
Si,23.756833673586474,-99.12267710079077,32.0,Sat May 30 01:12:30 CDT 2015,0.98,4248,discharging,304,unplugged
Si,23.756847513355883,-99.12260286165882,12.0,Sat May 30 01:13:33 CDT 2015,0.98,4237,discharging,300,unplugged
Si,23.757023671398922,-99.12268459025745,32.0,Sat May 30 01:14:36 CDT 2015,0.98,4240,discharging,298,unplugged
Si,23.756936231323245,-99.1228324328149,32.0,Sat May 30 01:15:39 CDT 2015,0.98,4243,discharging,302,unplugged
Si,23.75677979172978,-99.12256242942075,24.0,Sat May 30 01:16:42 CDT 2015,0.98,4263,discharging,306,unplugged
Si,23.7569759306563,-99.12274081274728,32.0,Sat May 30 01:17:45 CDT 2015,0.97,4237,discharging,297,unplugged
Si,23.756941437029358,-99.1227930510237,32.0,Sat May 30 01:18:49 CDT 2015,0.97,4247,discharging,300,unplugged
Si,23.756778955129775,-99.12281664816454,24.0,Sat May 30 01:19:52 CDT 2015,0.97,4243,discharging,295,unplugged
Si,23.756896278835256,-99.12271296631266,16.0,Sat May 30 01:20:55 CDT 2015,0.97,4246,discharging,302,unplugged
Si,23.756750240409882,-99.12257567200493,16.0,Sat May 30 01:21:58 CDT 2015,0.97,4243,discharging,306,unplugged
Si,23.756899529269663,-99.12269782048732,16.0,Sat May 30 01:23:01 CDT 2015,0.97,4246,discharging,304,unplugged
Si,23.756929390061238,-99.12273618745068,16.0,Sat May 30 01:24:04 CDT 2015,0.97,4261,discharging,297,unplugged
Si,23.75693306593639,-99.12272802284316,16.0,Sat May 30 01:25:08 CDT 2015,0.97,4246,discharging,300,unplugged
Si,23.756984819044703,-99.12278048933352,24.0,Sat May 30 01:26:11 CDT 2015,0.97,4242,discharging,305,unplugged
Si,23.75700697467786,-99.12278869516851,16.0,Sat May 30 01:27:14 CDT 2015,0.97,4241,discharging,296,unplugged
Si,23.756846232758132,-99.12276122937324,32.0,Sat May 30 01:28:18 CDT 2015,0.97,4241,discharging,303,unplugged
Si,23.756794234556377,-99.12262230858691,24.0,Sat May 30 01:29:21 CDT 2015,0.97,4231,discharging,297,unplugged
Si,23.75678967689661,-99.1225924894224,16.0,Sat May 30 01:30:24 CDT 2015,0.97,4228,discharging,298,unplugged
Si,23.756747392025773,-99.12256581664938,48.0,Sat May 30 01:31:27 CDT 2015,0.97,4236,discharging,300,unplugged
Si,23.756710327199922,-99.12251807323545,48.0,Sat May 30 01:32:30 CDT 2015,0.97,4232,discharging,305,unplugged
Si,23.7566518072859,-99.12265301804327,16.0,Sat May 30 01:33:33 CDT 2015,0.97,4235,discharging,310,unplugged
Si,23.75669338524022,-99.12261073848848,16.0,Sat May 30 01:34:36 CDT 2015,0.97,4243,discharging,308,unplugged
Si,23.756804766511692,-99.12264616397235,12.0,Sat May 30 01:35:39 CDT 2015,0.97,4235,discharging,295,unplugged
Si,23.756903097908335,-99.12273941084679,16.0,Sat May 30 01:36:42 CDT 2015,0.97,4243,discharging,302,unplugged
Si,23.756877047481527,-99.12274513693183,12.0,Sat May 30 01:37:45 CDT 2015,0.97,4241,discharging,300,unplugged
Si,23.756950261779817,-99.12274275580393,48.0,Sat May 30 01:38:49 CDT 2015,0.97,4243,discharging,296,unplugged
Si,23.75689703123436,-99.12273860314735,24.0,Sat May 30 01:39:55 CDT 2015,0.97,4241,discharging,297,unplugged
Si,23.756900619375557,-99.1227645111399,12.0,Sat May 30 01:40:59 CDT 2015,0.97,4239,discharging,301,unplugged
Si,23.75687756343131,-99.12273931725093,24.0,Sat May 30 01:42:02 CDT 2015,0.97,4242,discharging,299,unplugged
Si,23.756673178911143,-99.12249325014689,32.0,Sat May 30 01:43:05 CDT 2015,0.97,4230,discharging,298,unplugged
Si,23.756970982289573,-99.12270978008888,48.0,Sat May 30 01:44:09 CDT 2015,0.97,4233,discharging,301,unplugged
Si,23.756840349536784,-99.1226850275971,16.0,Sat May 30 01:45:12 CDT 2015,0.97,4233,discharging,299,unplugged
Si,23.756901135372477,-99.12265137534528,32.0,Sat May 30 01:46:17 CDT 2015,0.97,4226,discharging,301,unplugged
Si,23.756987766966397,-99.12282754044078,32.0,Sat May 30 01:47:21 CDT 2015,0.97,4237,discharging,307,unplugged
Si,23.756929116845885,-99.1227000590988,16.0,Sat May 30 01:48:24 CDT 2015,0.97,4226,discharging,304,unplugged
Si,23.7568713315029,-99.12277951307493,48.0,Sat May 30 01:49:28 CDT 2015,0.97,4229,discharging,298,unplugged
Si,23.75698733373349,-99.1228444894312,48.0,Sat May 30 01:50:32 CDT 2015,0.97,4258,discharging,305,unplugged
Si,23.757068891598024,-99.12302187057493,32.0,Sat May 30 01:51:35 CDT 2015,0.97,4223,discharging,300,unplugged
Si,23.7569606862522,-99.1227284947561,16.0,Sat May 30 01:52:38 CDT 2015,0.97,4240,discharging,302,unplugged
Si,23.75682079313949,-99.12276728341831,16.0,Sat May 30 01:53:41 CDT 2015,0.97,4223,discharging,299,unplugged
Si,23.756828683615314,-99.12269996729533,48.0,Sat May 30 01:54:44 CDT 2015,0.97,4227,discharging,299,unplugged
Si,23.756936666054475,-99.12261561568745,16.0,Sat May 30 01:55:48 CDT 2015,0.97,4218,discharging,300,unplugged
Si,23.756854185608017,-99.12272422990745,48.0,Sat May 30 01:56:52 CDT 2015,0.97,4251,discharging,296,unplugged
Si,23.756875462751896,-99.12271496279537,32.0,Sat May 30 01:57:57 CDT 2015,0.97,4218,discharging,300,unplugged
Si,23.756858252384557,-99.12278892664946,24.0,Sat May 30 01:59:02 CDT 2015,0.97,4238,discharging,298,unplugged
Si,23.757049032391343,-99.12280806057187,16.0,Sat May 30 02:00:05 CDT 2015,0.97,4224,discharging,297,unplugged
Si,23.75701821788794,-99.12264117603902,16.0,Sat May 30 02:01:08 CDT 2015,0.97,4235,discharging,302,unplugged
Si,23.756926511802188,-99.12271890530988,16.0,Sat May 30 02:02:11 CDT 2015,0.97,4217,discharging,300,unplugged
Si,23.756791915665044,-99.12258924018256,16.0,Sat May 30 02:03:14 CDT 2015,0.97,4216,discharging,306,unplugged
Si,23.75714420070961,-99.12279828024944,24.0,Sat May 30 02:04:17 CDT 2015,0.96,4231,discharging,300,unplugged
Si,23.756958786850102,-99.1227252305524,12.0,Sat May 30 02:05:20 CDT 2015,0.96,4241,discharging,301,unplugged
Si,23.75691032513724,-99.12267639158996,12.0,Sat May 30 02:06:23 CDT 2015,0.96,4250,discharging,299,unplugged
Si,23.756894398476916,-99.12272423374569,12.0,Sat May 30 02:07:26 CDT 2015,0.96,4220,discharging,300,unplugged
Si,23.75677198207042,-99.12272617319225,24.0,Sat May 30 02:08:29 CDT 2015,0.96,4230,discharging,302,unplugged
Si,23.75685871848329,-99.12268622373243,32.0,Sat May 30 02:09:34 CDT 2015,0.96,4219,discharging,303,unplugged
Si,23.756945767125824,-99.12271080299219,12.0,Sat May 30 02:10:37 CDT 2015,0.96,4233,discharging,301,unplugged
Si,23.756952398780815,-99.1227167563671,24.0,Sat May 30 02:11:40 CDT 2015,0.96,4233,discharging,301,unplugged
Si,23.757019149987734,-99.12275530340956,24.0,Sat May 30 02:12:44 CDT 2015,0.96,4231,discharging,290,unplugged
Si,23.756836555227633,-99.12263297110715,16.0,Sat May 30 02:13:47 CDT 2015,0.96,4230,discharging,294,unplugged
Si,23.756927647681632,-99.12268763049615,12.0,Sat May 30 02:14:50 CDT 2015,0.96,4230,discharging,302,unplugged
Si,23.75689346502655,-99.12270473719056,12.0,Sat May 30 02:15:53 CDT 2015,0.96,4231,discharging,303,unplugged
Si,23.756885843864957,-99.12262900718031,12.0,Sat May 30 02:16:56 CDT 2015,0.96,4226,discharging,301,unplugged
Si,23.756913837464555,-99.12260727012796,16.0,Sat May 30 02:17:59 CDT 2015,0.96,4230,discharging,297,unplugged
Si,23.756876006992073,-99.12264828891144,16.0,Sat May 30 02:19:02 CDT 2015,0.96,4230,discharging,297,unplugged
Si,23.75687505967823,-99.12267293685291,16.0,Sat May 30 02:20:05 CDT 2015,0.96,4230,discharging,300,unplugged
Si,23.756903751539017,-99.12256846184474,16.0,Sat May 30 02:21:08 CDT 2015,0.96,4229,discharging,300,unplugged
Si,23.756971703121273,-99.12267103550973,16.0,Sat May 30 02:22:11 CDT 2015,0.96,4231,discharging,301,unplugged
Si,23.756833194937066,-99.12276909467332,16.0,Sat May 30 02:23:16 CDT 2015,0.96,4233,discharging,300,unplugged
Si,23.75667075890467,-99.12265157763079,32.0,Sat May 30 02:24:19 CDT 2015,0.96,4219,discharging,299,unplugged
Si,23.756949491701914,-99.12269985609842,24.0,Sat May 30 02:25:22 CDT 2015,0.96,4218,discharging,295,unplugged
Si,23.75697072369073,-99.122667189593,24.0,Sat May 30 02:26:25 CDT 2015,0.96,4230,discharging,291,unplugged
Si,23.75666193946272,-99.12269198678963,32.0,Sat May 30 02:27:28 CDT 2015,0.96,4222,discharging,302,unplugged
Si,23.756895963405203,-99.12269079823454,32.0,Sat May 30 02:28:31 CDT 2015,0.96,4223,discharging,298,unplugged
Si,23.75696418415546,-99.12271816874802,32.0,Sat May 30 02:29:34 CDT 2015,0.96,4218,discharging,294,unplugged
Si,23.757049712769824,-99.12279075793306,32.0,Sat May 30 02:30:37 CDT 2015,0.96,4225,discharging,303,unplugged
Si,23.756876769447455,-99.12265428138274,24.0,Sat May 30 02:31:40 CDT 2015,0.96,4226,discharging,297,unplugged
Si,23.756929575212123,-99.12271448730897,8.0,Sat May 30 02:32:43 CDT 2015,0.96,4229,discharging,300,unplugged
Si,23.756842644195242,-99.12267053027963,8.0,Sat May 30 02:33:46 CDT 2015,0.96,4228,discharging,295,unplugged
Si,23.75688372088159,-99.12266089958368,8.0,Sat May 30 02:34:49 CDT 2015,0.96,4228,discharging,301,unplugged
Si,23.756917146457972,-99.12261367215584,12.0,Sat May 30 02:35:52 CDT 2015,0.96,4230,discharging,293,unplugged
Si,23.75697034122359,-99.1227076361805,32.0,Sat May 30 02:36:55 CDT 2015,0.96,4241,discharging,293,unplugged
Si,23.756872773750754,-99.1226481718134,12.0,Sat May 30 02:37:58 CDT 2015,0.96,4243,discharging,293,unplugged
Si,23.75701591666676,-99.1226994505725,32.0,Sat May 30 02:39:01 CDT 2015,0.96,4213,discharging,295,unplugged
Si,23.75695080493123,-99.12271798655242,32.0,Sat May 30 02:40:04 CDT 2015,0.96,4216,discharging,294,unplugged
Si,23.756858680482647,-99.12262295214201,8.0,Sat May 30 02:41:07 CDT 2015,0.96,4224,discharging,292,unplugged
Si,23.75691595771922,-99.12260137269358,6.0,Sat May 30 02:42:10 CDT 2015,0.96,4225,discharging,299,unplugged
Si,23.756842477869945,-99.12278534025725,12.0,Sat May 30 02:43:13 CDT 2015,0.96,4213,discharging,300,unplugged
Si,23.75694737401474,-99.12262672435831,12.0,Sat May 30 02:44:16 CDT 2015,0.96,4218,discharging,297,unplugged
Si,23.75692472671085,-99.12265218845612,12.0,Sat May 30 02:45:19 CDT 2015,0.96,4221,discharging,302,unplugged
Si,23.756901721476428,-99.1227503389039,16.0,Sat May 30 02:46:22 CDT 2015,0.96,4225,discharging,295,unplugged
Si,23.75692981801402,-99.12274182857747,32.0,Sat May 30 02:47:25 CDT 2015,0.96,4221,discharging,300,unplugged
Si,23.756881788011047,-99.12261840801365,32.0,Sat May 30 02:48:28 CDT 2015,0.96,4223,discharging,300,unplugged
Si,23.75691972827254,-99.1226726017578,24.0,Sat May 30 02:49:31 CDT 2015,0.96,4221,discharging,295,unplugged
Si,23.75698883599178,-99.12282235495621,32.0,Sat May 30 02:50:35 CDT 2015,0.96,4226,discharging,292,unplugged
Si,23.7568942553972,-99.12265890626144,8.0,Sat May 30 02:51:38 CDT 2015,0.96,4220,discharging,301,unplugged
Si,23.756940848098,-99.12273593751208,12.0,Sat May 30 02:52:41 CDT 2015,0.96,4222,discharging,296,unplugged
Si,23.757034706532806,-99.12280613652798,32.0,Sat May 30 02:53:44 CDT 2015,0.96,4221,discharging,293,unplugged
Si,23.75716397396595,-99.12277187532952,24.0,Sat May 30 02:54:47 CDT 2015,0.96,4215,discharging,292,unplugged
Si,23.756934981654233,-99.1227090035054,24.0,Sat May 30 02:55:50 CDT 2015,0.96,4223,discharging,296,unplugged
Si,23.75690290903955,-99.12260184589056,24.0,Sat May 30 02:56:53 CDT 2015,0.96,4219,discharging,300,unplugged
Si,23.756876607814092,-99.1227292736316,12.0,Sat May 30 02:57:56 CDT 2015,0.96,4234,discharging,300,unplugged
Si,23.756893936805774,-99.12265695881432,12.0,Sat May 30 02:58:59 CDT 2015,0.95,4243,discharging,300,unplugged
Si,23.756965641746035,-99.12261212985331,16.0,Sat May 30 03:00:02 CDT 2015,0.95,4210,discharging,294,unplugged
Si,23.756951942330424,-99.12266412651313,24.0,Sat May 30 03:01:05 CDT 2015,0.95,4212,discharging,300,unplugged
Si,23.756914574002877,-99.12263387394228,24.0,Sat May 30 03:02:08 CDT 2015,0.95,4216,discharging,299,unplugged
Si,23.75705287014357,-99.12265085185817,16.0,Sat May 30 03:03:11 CDT 2015,0.95,4208,discharging,290,unplugged
Si,23.75695732613772,-99.1226403786389,12.0,Sat May 30 03:04:14 CDT 2015,0.95,4210,discharging,299,unplugged
Si,23.757060850959924,-99.12260773034255,24.0,Sat May 30 03:05:17 CDT 2015,0.95,4215,discharging,298,unplugged
Si,23.75693676436671,-99.12265486645825,16.0,Sat May 30 03:06:20 CDT 2015,0.95,4218,discharging,302,unplugged
Si,23.756862710789203,-99.12256456566183,32.0,Sat May 30 03:07:23 CDT 2015,0.95,4206,discharging,298,unplugged
Si,23.757089954924826,-99.12252288155257,16.0,Sat May 30 03:08:26 CDT 2015,0.95,4212,discharging,300,unplugged
Si,23.75716524946179,-99.12255444614834,16.0,Sat May 30 03:09:29 CDT 2015,0.95,4220,discharging,292,unplugged
Si,23.756967552346346,-99.12261930370859,24.0,Sat May 30 03:10:32 CDT 2015,0.95,4208,discharging,298,unplugged
Si,23.75718837381873,-99.12252688639849,32.0,Sat May 30 03:11:35 CDT 2015,0.95,4209,discharging,298,unplugged
Si,23.75703014303122,-99.12260711734922,32.0,Sat May 30 03:12:38 CDT 2015,0.95,4220,discharging,294,unplugged
Si,23.756982289535998,-99.12262423397715,32.0,Sat May 30 03:13:41 CDT 2015,0.95,4237,discharging,300,unplugged
Si,23.757024999138693,-99.1226130199153,32.0,Sat May 30 03:14:44 CDT 2015,0.95,4205,discharging,299,unplugged
Si,23.756977109677514,-99.12268620723671,12.0,Sat May 30 03:15:48 CDT 2015,0.95,4203,discharging,291,unplugged
Si,23.757022858127147,-99.12260453866864,32.0,Sat May 30 03:16:51 CDT 2015,0.95,4236,discharging,293,unplugged
Si,23.75693883022287,-99.12270355645657,16.0,Sat May 30 03:17:54 CDT 2015,0.95,4213,discharging,295,unplugged
Si,23.75699294213721,-99.12286181300928,32.0,Sat May 30 03:18:59 CDT 2015,0.95,4200,discharging,298,unplugged
Si,23.75694337440639,-99.12278446655554,24.0,Sat May 30 03:20:04 CDT 2015,0.95,4216,discharging,296,unplugged
Si,23.756844292917506,-99.12267584721155,24.0,Sat May 30 03:21:08 CDT 2015,0.95,4229,discharging,293,unplugged
Si,23.756979425656667,-99.12261359837225,32.0,Sat May 30 03:22:11 CDT 2015,0.95,4216,discharging,296,unplugged
Si,23.756915987785284,-99.12259563686555,32.0,Sat May 30 03:23:14 CDT 2015,0.95,4216,discharging,293,unplugged
Si,23.75709479070203,-99.12262240517106,32.0,Sat May 30 03:24:17 CDT 2015,0.95,4216,discharging,295,unplugged
Si,23.757217374712848,-99.12252497953348,24.0,Sat May 30 03:25:20 CDT 2015,0.95,4227,discharging,295,unplugged
Si,23.75668184965727,-99.12278225070183,48.0,Sat May 30 03:26:24 CDT 2015,0.95,4231,discharging,296,unplugged
Si,23.757080441671416,-99.12261547843876,24.0,Sat May 30 03:27:28 CDT 2015,0.95,4215,discharging,294,unplugged
Si,23.75699951583983,-99.12273514589873,24.0,Sat May 30 03:28:31 CDT 2015,0.95,4211,discharging,289,unplugged
Si,23.756947341517687,-99.12274893700088,24.0,Sat May 30 03:29:36 CDT 2015,0.95,4209,discharging,296,unplugged
Si,23.756907620669423,-99.1227118495048,32.0,Sat May 30 03:30:42 CDT 2015,0.95,4228,discharging,297,unplugged
Si,23.75691641707725,-99.12268351413088,24.0,Sat May 30 03:31:45 CDT 2015,0.95,4233,discharging,299,unplugged
Si,23.75702891645983,-99.12261637631356,16.0,Sat May 30 03:32:48 CDT 2015,0.95,4203,discharging,289,unplugged
